Date,BTC,ETH,XRP,SOL,LUNA,ADA,AVA,DOT,DOGE,MATIC
2021-06-29,35867.77734375,2160.768310546875,0.7017250061035156,33.86680221557617,5.986422061920166,1.3684370517730713,2.3172008991241455,16.25337028503418,0.26276901364326477,1.1672790050506592
2021-06-30,35040.8359375,2274.547607421875,0.7063739895820618,35.55640411376953,6.522355079650879,1.383471965789795,2.328852891921997,16.40219497680664,0.2542150020599365,1.1674280166625977
2021-07-01,33572.1171875,2113.60546875,0.6611800193786621,33.40403366088867,5.921539783477783,1.3356109857559204,2.3038580417633057,15.278964042663574,0.2445490062236786,1.0773570537567139
2021-07-02,33897.046875,2150.040283203125,0.6567630171775818,34.02048110961914,5.726226806640625,1.3943970203399658,2.2788429260253906,15.340773582458496,0.2452639937400818,1.1036109924316406
2021-07-03,34668.546875,2226.1142578125,0.6728879809379578,34.478816986083984,5.809141159057617,1.4068360328674316,2.3235130310058594,15.553715705871582,0.24641099572181702,1.118638038635254
2021-07-04,35287.78125,2321.72412109375,0.6949449777603149,34.31060028076172,5.973340034484863,1.458184003829956,2.3493831157684326,16.014026641845703,0.2464829981327057,1.1478650569915771
2021-07-05,33746.00390625,2198.58251953125,0.6542999744415283,32.984588623046875,6.037942886352539,1.4048980474472046,2.244631052017212,15.23558235168457,0.23161399364471436,1.1016099452972412
2021-07-06,34235.1953125,2324.679443359375,0.6654019951820374,34.26913833618164,6.530279159545898,1.4180530309677124,2.2312850952148438,16.143564224243164,0.2344219982624054,1.1317859888076782
2021-07-07,33855.328125,2315.161865234375,0.6515750288963318,36.59136962890625,7.090137004852295,1.4031180143356323,2.232430934906006,16.857789993286133,0.22412599623203278,1.128411054611206
2021-07-08,32877.37109375,2120.0263671875,0.623058021068573,33.20372772216797,6.703923225402832,1.3301459550857544,2.139059066772461,15.337747573852539,0.20759700238704681,1.0433399677276611
2021-07-09,33798.01171875,2146.6923828125,0.6368039846420288,33.2646484375,8.093796730041504,1.3494739532470703,2.1043970584869385,15.669268608093262,0.21986399590969086,1.0513290166854858
2021-07-10,33520.51953125,2111.403564453125,0.6254630088806152,31.788644790649414,7.895116806030273,1.3360849618911743,2.0839860439300537,15.290839195251465,0.213919997215271,1.02987802028656
2021-07-11,34240.1875,2139.664794921875,0.6359350085258484,32.17784118652344,8.422262191772461,1.3481450080871582,2.124840021133423,15.48243522644043,0.21585600078105927,1.0421520471572876
2021-07-12,33155.84765625,2036.7210693359375,0.6301779747009277,30.848087310791016,7.891665935516357,1.3150990009307861,2.050987958908081,14.873132705688477,0.2080480009317398,0.9969879984855652
2021-07-13,32702.025390625,1940.083984375,0.6195229887962341,29.12118911743164,7.103418827056885,1.2650829553604126,1.9682589769363403,14.18964958190918,0.2000029981136322,0.9456639885902405
2021-07-14,32822.34765625,1994.331298828125,0.6203240156173706,31.2810001373291,6.918966770172119,1.2622580528259277,2.0590100288391113,13.799570083618164,0.1973239928483963,0.9286959767341614
2021-07-15,31780.73046875,1911.1756591796875,0.5969409942626953,28.45210075378418,6.6125168800354,1.2231919765472412,1.9642930030822754,13.08484935760498,0.18488800525665283,0.8767820000648499
2021-07-16,31421.5390625,1880.3829345703125,0.5907739996910095,26.37000846862793,6.578952789306641,1.1737149953842163,1.9356880187988281,12.053826332092285,0.17234499752521515,0.8126140236854553
2021-07-17,31533.068359375,1898.8251953125,0.582427978515625,26.721668243408203,6.478758811950684,1.172302007675171,1.9309710264205933,12.292176246643066,0.1861249953508377,0.8014609813690186
2021-07-18,31796.810546875,1895.5521240234375,0.5879219770431519,26.751909255981445,6.496267795562744,1.183698058128357,1.967290997505188,12.682146072387695,0.18223300576210022,0.7954570055007935
2021-07-19,30817.83203125,1817.296630859375,0.5575559735298157,24.44757652282715,5.9539618492126465,1.121116042137146,1.812661051750183,11.425251007080078,0.17355599999427795,0.7307279706001282
2021-07-20,29807.34765625,1787.5107421875,0.5293359756469727,23.48955535888672,5.8709821701049805,1.0562909841537476,1.650575041770935,10.98121166229248,0.17080099880695343,0.6901010274887085
2021-07-21,32110.693359375,1990.9708251953125,0.569998025894165,26.623079299926758,6.608770847320557,1.168097972869873,1.7323909997940063,12.305878639221191,0.19034899771213531,0.8880090117454529
2021-07-22,32313.10546875,2025.2027587890625,0.5922060012817383,27.70208168029785,7.346724033355713,1.1861610412597656,1.7225550413131714,13.161491394042969,0.19130299985408783,0.8805509805679321
2021-07-23,33581.55078125,2124.776611328125,0.6092240214347839,28.513879776000977,7.925920009613037,1.206307053565979,1.7705810070037842,13.397968292236328,0.19476400315761566,0.9492300152778625
2021-07-24,34292.4453125,2189.21875,0.6098269820213318,28.702619552612305,8.486323356628418,1.2334970235824585,1.9262200593948364,13.805340766906738,0.19731900095939636,0.9493250250816345
2021-07-25,35350.1875,2191.373779296875,0.6063569784164429,28.168773651123047,8.253888130187988,1.2285009622573853,1.8736799955368042,13.712599754333496,0.19786399602890015,0.9399430155754089
2021-07-26,37337.53515625,2233.36669921875,0.6256179809570312,28.306642532348633,8.519877433776855,1.2584929466247559,1.9387990236282349,13.951711654663086,0.20441900193691254,1.0178860425949097
2021-07-27,39406.94140625,2298.33349609375,0.6446040272712708,28.065326690673828,9.507802963256836,1.2784459590911865,1.951643943786621,14.37607192993164,0.20589900016784668,1.0398199558258057
2021-07-28,39995.90625,2296.54541015625,0.7254449725151062,27.815410614013672,10.966312408447266,1.2835040092468262,1.9195059537887573,14.538834571838379,0.2053920030593872,1.015442967414856
2021-07-29,40008.421875,2380.956787109375,0.7480170130729675,31.281137466430664,11.044137001037598,1.2840839624404907,2.053136110305786,15.236948013305664,0.20461900532245636,1.025704026222229
2021-07-30,42235.546875,2466.96142578125,0.7521190047264099,32.393943786621094,10.845376968383789,1.3089519739151,2.2708919048309326,15.838522911071777,0.20882099866867065,1.0694069862365723
2021-07-31,41626.1953125,2536.2099609375,0.7477859854698181,36.82731246948242,10.757214546203613,1.3223450183868408,2.23073410987854,16.847204208374023,0.20831400156021118,1.0826489925384521
2021-08-01,39974.89453125,2561.85205078125,0.7259219884872437,34.25436019897461,11.928194046020508,1.3177299499511719,2.149513006210327,18.413965225219727,0.2044370025396347,1.052474021911621
2021-08-02,39201.9453125,2610.1533203125,0.7392200231552124,33.22241973876953,12.329427719116211,1.3100680112838745,2.1312270164489746,18.017284393310547,0.20360000431537628,1.04818594455719
2021-08-03,38152.98046875,2502.349609375,0.7127289772033691,33.99644088745117,14.719024658203125,1.3650259971618652,2.1868090629577637,17.33682632446289,0.19596700370311737,1.0187950134277344
2021-08-04,39747.50390625,2724.619873046875,0.7304880023002625,35.76362609863281,14.51312255859375,1.3765640258789062,2.217947006225586,19.16309356689453,0.20148999989032745,1.0526820421218872
2021-08-05,40869.5546875,2827.328857421875,0.7331510186195374,37.35513687133789,14.554635047912598,1.386144995689392,2.229077100753784,19.13237190246582,0.2009740024805069,1.0649449825286865
2021-08-06,42816.5,2890.941650390625,0.7465130090713501,39.446102142333984,14.498414039611816,1.401785969734192,2.3169469833374023,20.400678634643555,0.20468799769878387,1.0808219909667969
2021-08-07,44555.80078125,3157.23876953125,0.8162810206413269,39.403472900390625,14.588269233703613,1.4706770181655884,2.382520914077759,20.96709442138672,0.26034098863601685,1.166139006614685
2021-08-08,43798.1171875,3013.732666015625,0.7787389755249023,37.673824310302734,13.414520263671875,1.4278299808502197,2.2596259117126465,19.676132202148438,0.2400449961423874,1.0809069871902466
2021-08-09,46365.40234375,3167.856201171875,0.8185529708862305,38.767784118652344,13.969467163085938,1.4776400327682495,2.328458070755005,20.6209716796875,0.2568970024585724,1.127634048461914
2021-08-10,45585.03125,3141.691162109375,0.8512470126152039,40.63979721069336,16.74758529663086,1.6725660562515259,2.36366605758667,20.608009338378906,0.2573249936103821,1.1575889587402344
2021-08-11,45593.63671875,3164.2451171875,1.0125240087509155,41.74411392211914,17.0195369720459,1.7980380058288574,2.5708820819854736,21.402421951293945,0.26526299118995667,1.373568058013916
2021-08-12,44428.2890625,3043.414306640625,0.9645490050315857,41.099361419677734,16.568950653076172,1.8238780498504639,2.4757120609283447,20.754806518554688,0.26392099261283875,1.3210190534591675
2021-08-13,47793.3203125,3322.211669921875,1.089959979057312,44.894500732421875,17.801057815551758,2.1360790729522705,2.6834208965301514,22.714149475097656,0.2868080139160156,1.513185977935791
2021-08-14,47096.9453125,3265.443359375,1.280411958694458,44.112850189208984,17.402936935424805,2.1916871070861816,2.680891990661621,22.861026763916016,0.29311299324035645,1.4417589902877808
2021-08-15,47047.00390625,3310.504150390625,1.288159966468811,53.74515914916992,19.28481674194336,2.1691529750823975,2.7240149974823,23.17401695251465,0.34144100546836853,1.466439962387085
2021-08-16,46004.484375,3156.509521484375,1.1909929513931274,62.432464599609375,22.000459671020508,2.0794169902801514,2.8070359230041504,24.535856246948242,0.3207150101661682,1.4275130033493042
2021-08-17,44695.359375,3014.845947265625,1.0981990098953247,64.21070861816406,25.23495864868164,1.9266010522842407,2.858534097671509,23.533639907836914,0.29944199323654175,1.3517589569091797
2021-08-18,44801.1875,3020.08984375,1.14609694480896,72.5433120727539,30.841764450073242,2.108560085296631,2.978909969329834,23.948135375976562,0.3037390112876892,1.3385469913482666
2021-08-19,46717.578125,3182.7021484375,1.232841968536377,72.75760650634766,29.3968563079834,2.4281399250030518,3.2646288871765137,26.548627853393555,0.3171440064907074,1.4692679643630981
2021-08-20,49339.17578125,3286.935302734375,1.2632219791412354,78.72461700439453,30.652450561523438,2.4577019214630127,3.2143750190734863,28.146953582763672,0.32749098539352417,1.5527429580688477
2021-08-21,48905.4921875,3226.083984375,1.2164729833602905,73.75621032714844,27.551191329956055,2.4354350566864014,3.157428026199341,27.873336791992188,0.3167969882488251,1.5849740505218506
2021-08-22,49321.65234375,3242.115478515625,1.2277220487594604,72.80391693115234,28.033279418945312,2.7137250900268555,3.053025007247925,27.736873626708984,0.3149630129337311,1.626175045967102
2021-08-23,49546.1484375,3319.25732421875,1.2472699880599976,75.70803833007812,29.916851043701172,2.917386054992676,3.160784959793091,27.89130973815918,0.3179140090942383,1.624295949935913
2021-08-24,47706.1171875,3172.456298828125,1.1373519897460938,70.67090606689453,29.671165466308594,2.7210910320281982,3.023483991622925,25.081445693969727,0.28873899579048157,1.4747469425201416
2021-08-25,48960.7890625,3224.915283203125,1.1725289821624756,71.95156860351562,29.989593505859375,2.7381319999694824,3.211383104324341,25.935373306274414,0.29222598671913147,1.5259510278701782
2021-08-26,46942.21875,3100.325439453125,1.0752660036087036,75.31620788574219,27.009300231933594,2.5355279445648193,2.9874260425567627,23.981494903564453,0.2689090073108673,1.3777389526367188
2021-08-27,49058.66796875,3270.600830078125,1.1884729862213135,88.08698272705078,32.66126251220703,2.944196939468384,3.0804829597473145,26.569753646850586,0.29443299770355225,1.5154930353164673
2021-08-28,48902.40234375,3244.4033203125,1.1455049514770508,96.70317077636719,34.959205627441406,2.847490072250366,3.1349449157714844,25.96674156188965,0.285629004240036,1.4579119682312012
2021-08-29,48829.83203125,3227.002685546875,1.1408319473266602,94.46967315673828,33.331241607666016,2.8559861183166504,3.5044610500335693,25.73291778564453,0.281125009059906,1.4207819700241089
2021-08-30,47054.984375,3224.374267578125,1.1014349460601807,110.54480743408203,33.468238830566406,2.7331600189208984,3.3757948875427246,26.044719696044922,0.2721250057220459,1.3139029741287231
2021-08-31,47166.6875,3433.732666015625,1.1875929832458496,108.48377227783203,31.56235694885254,2.772475004196167,3.423835039138794,31.470020294189453,0.27845299243927,1.338104009628296
2021-09-01,48847.02734375,3834.828125,1.234889030456543,111.03300476074219,31.662614822387695,2.870767116546631,3.5482399463653564,33.13948059082031,0.29440099000930786,1.471418023109436
2021-09-02,49327.72265625,3790.989990234375,1.256324052810669,128.10238647460938,32.86503982543945,2.963438034057617,3.5405240058898926,31.814712524414062,0.29595500230789185,1.4467209577560425
2021-09-03,50025.375,3940.61474609375,1.2914350032806396,146.5830535888672,31.741863250732422,2.9682390689849854,3.7368099689483643,33.67427444458008,0.29627299308776855,1.4592169523239136
2021-09-04,49944.625,3887.828369140625,1.2557790279388428,139.11306762695312,31.406158447265625,2.8328070640563965,3.604383945465088,32.41751480102539,0.29938799142837524,1.7339099645614624
2021-09-05,51753.41015625,3952.133544921875,1.3054980039596558,142.0708770751953,34.486785888671875,2.9108240604400635,3.6872830390930176,34.408790588378906,0.3145270049571991,1.679481029510498
2021-09-06,52633.53515625,3928.37939453125,1.3894129991531372,164.38092041015625,32.35395050048828,2.831897020339966,4.599269866943359,34.31120300292969,0.3087649941444397,1.64382803440094
2021-09-07,46811.12890625,3426.394287109375,1.1250989437103271,173.14892578125,27.789936065673828,2.502490997314453,3.7866389751434326,27.82574462890625,0.2537440061569214,1.3542020320892334
2021-09-08,46091.390625,3497.315185546875,1.1007200479507446,191.04139709472656,29.426498413085938,2.4749889373779297,3.872037887573242,27.70879364013672,0.2571130096912384,1.333335041999817
2021-09-09,46391.421875,3427.340087890625,1.0894010066986084,188.19580078125,30.511926651000977,2.5176661014556885,3.908655881881714,29.835569381713867,0.252595990896225,1.3671890497207642
2021-09-10,44883.91015625,3211.505859375,1.0572669506072998,179.865234375,43.5446662902832,2.385910987854004,3.8911020755767822,29.215356826782227,0.2399819940328598,1.304479956626892
2021-09-11,45201.45703125,3270.278076171875,1.0799059867858887,178.8678741455078,39.09306716918945,2.6339499950408936,3.9677200317382812,31.594602584838867,0.24143199622631073,1.3154699802398682
2021-09-12,46063.26953125,3410.134521484375,1.119636058807373,174.53762817382812,39.22871780395508,2.5817270278930664,3.8417038917541504,35.77433776855469,0.25061699748039246,1.3297380208969116
2021-09-13,44963.07421875,3285.51171875,1.0646779537200928,169.26954650878906,37.19157409667969,2.400662899017334,3.536547899246216,34.76799011230469,0.23590600490570068,1.2476099729537964
2021-09-14,47092.4921875,3429.169677734375,1.0965739488601685,158.09481811523438,35.66656494140625,2.3956379890441895,3.6811180114746094,37.37580108642578,0.24070900678634644,1.316789984703064
2021-09-15,48176.34765625,3615.28271484375,1.121353030204773,159.1173858642578,36.689205169677734,2.5016350746154785,3.793627977371216,36.46339416503906,0.24769699573516846,1.4163730144500732
2021-09-16,47783.359375,3571.294921875,1.0914980173110962,152.47406005859375,37.52246856689453,2.420969009399414,3.653467893600464,35.547550201416016,0.24255500733852386,1.383579969406128
2021-09-17,47267.51953125,3398.538818359375,1.0655980110168457,147.5930633544922,34.42565155029297,2.346419095993042,3.549757957458496,33.021385192871094,0.23993000388145447,1.422435998916626
2021-09-18,48278.36328125,3432.018310546875,1.0756679773330688,169.18421936035156,34.78163146972656,2.3699779510498047,3.568140983581543,34.89886474609375,0.24138599634170532,1.3662420511245728
2021-09-19,47260.21875,3329.447998046875,1.0484280586242676,152.51669311523438,32.962181091308594,2.282299041748047,3.4261560440063477,33.801334381103516,0.23314200341701508,1.31454598903656
2021-09-20,42843.80078125,2958.993408203125,0.9171519875526428,132.13446044921875,27.217382431030273,2.0639889240264893,3.0471110343933105,28.051830291748047,0.20707100629806519,1.1263760328292847
2021-09-21,40693.67578125,2764.43115234375,0.8763290047645569,123.95039367675781,25.152347564697266,1.9870280027389526,2.6852378845214844,26.31650161743164,0.2010270059108734,1.046900987625122
2021-09-22,43574.5078125,3077.867919921875,1.0040760040283203,147.92425537109375,33.273799896240234,2.2661819458007812,3.036067008972168,31.611772537231445,0.22485800087451935,1.231153964996338
2021-09-23,44895.09765625,3155.523681640625,1.0020400285720825,149.75357055664062,36.20280075073242,2.3309409618377686,3.0768189430236816,33.54473876953125,0.22483199834823608,1.2255940437316895
2021-09-24,42839.75,2931.669189453125,0.9459239840507507,139.39564514160156,40.20151138305664,2.281269073486328,2.8304100036621094,30.842344284057617,0.20945100486278534,1.1289069652557373
2021-09-25,42716.59375,2925.565673828125,0.9413419961929321,136.17892456054688,37.90815353393555,2.3015410900115967,2.9369618892669678,29.843185424804688,0.208639994263649,1.1222749948501587
2021-09-26,43208.5390625,3062.265380859375,0.944720983505249,135.69937133789062,34.64458084106445,2.2084949016571045,2.976283073425293,28.828662872314453,0.20496200025081635,1.12301504611969
2021-09-27,42235.73046875,2934.138916015625,0.9236850142478943,136.72842407226562,36.90671920776367,2.1359050273895264,2.8495678901672363,27.772104263305664,0.20026199519634247,1.0866930484771729
2021-09-28,41034.54296875,2807.296630859375,0.893688976764679,131.53721618652344,33.16389083862305,2.0391390323638916,2.6440720558166504,26.33382797241211,0.1968040019273758,1.0503549575805664
2021-09-29,41564.36328125,2853.143310546875,0.9283490180969238,135.35145568847656,34.186187744140625,2.065687894821167,2.6549859046936035,27.274255752563477,0.19887599349021912,1.0994160175323486
2021-09-30,43790.89453125,3001.678955078125,0.9526360034942627,141.0690460205078,38.6016731262207,2.1144518852233887,2.7304720878601074,28.58061981201172,0.204244002699852,1.1271090507507324
2021-10-01,48116.94140625,3307.51611328125,1.0426239967346191,161.682373046875,37.73747634887695,2.258126974105835,3.0773251056671143,31.96877670288086,0.22301000356674194,1.2661950588226318
2021-10-02,47711.48828125,3391.6943359375,1.0386749505996704,169.093017578125,41.47689437866211,2.2514588832855225,3.063491106033325,32.122108459472656,0.21913300454616547,1.296617031097412
2021-10-03,48199.953125,3418.358642578125,1.0551700592041016,172.5891571044922,42.742488861083984,2.252872943878174,3.1378040313720703,32.105255126953125,0.2217479944229126,1.3253790140151978
2021-10-04,49112.90234375,3380.089111328125,1.043004035949707,166.73191833496094,46.723358154296875,2.189234972000122,3.076570987701416,31.042125701904297,0.2408519983291626,1.2719099521636963
2021-10-05,51514.8125,3518.5185546875,1.0855029821395874,164.11582946777344,44.70867156982422,2.233124017715454,3.057997941970825,31.427457809448242,0.25201600790023804,1.3145439624786377
2021-10-06,55361.44921875,3580.56201171875,1.0776560306549072,154.1077423095703,41.948692321777344,2.2121551036834717,2.9862639904022217,32.28961181640625,0.2551339864730835,1.2576429843902588
2021-10-07,53805.984375,3587.974853515625,1.0680259466171265,154.28118896484375,46.54294967651367,2.2769949436187744,2.947127103805542,33.97454833984375,0.24292300641536713,1.2765079736709595
2021-10-08,53967.84765625,3563.75927734375,1.0628910064697266,158.94920349121094,43.28617858886719,2.237175941467285,2.9464340209960938,33.372894287109375,0.24385100603103638,1.3440279960632324
2021-10-09,54968.22265625,3575.716796875,1.1599260568618774,156.82583618164062,42.47336196899414,2.2666149139404297,3.019813060760498,36.3274040222168,0.24659599363803864,1.351140022277832
2021-10-10,54771.578125,3425.852783203125,1.1384530067443848,148.0487060546875,39.37347412109375,2.197213888168335,3.004512071609497,34.4664192199707,0.22980499267578125,1.248175024986267
2021-10-11,57484.7890625,3545.35400390625,1.137887954711914,144.85813903808594,39.210147857666016,2.173388957977295,2.9135630130767822,34.18463134765625,0.23150299489498138,1.24372398853302
2021-10-12,56041.05859375,3492.5732421875,1.1018589735031128,152.73712158203125,37.59783172607422,2.119189977645874,2.778964042663574,35.159767150878906,0.22624200582504272,1.2238709926605225
2021-10-13,57401.09765625,3606.20166015625,1.128391981124878,148.17604064941406,36.61662292480469,2.1890530586242676,2.7944090366363525,41.6169319152832,0.23257200419902802,1.2411179542541504
2021-10-14,57321.5234375,3786.01416015625,1.132315993309021,149.75680541992188,37.15126037597656,2.170362949371338,3.093116044998169,40.75510025024414,0.23227299749851227,1.2630540132522583
2021-10-15,61593.94921875,3862.634765625,1.1405500173568726,162.59620666503906,36.949493408203125,2.214651107788086,2.958462953567505,43.15711212158203,0.23378199338912964,1.583204984664917
2021-10-16,60892.1796875,3830.382080078125,1.1350959539413452,157.538818359375,36.59237289428711,2.177712917327881,2.9570980072021484,41.757625579833984,0.23729200661182404,1.506134033203125
2021-10-17,61553.6171875,3847.1044921875,1.0934679508209229,159.74380493164062,36.1889762878418,2.1569631099700928,3.0298171043395996,42.073951721191406,0.23789800703525543,1.4565349817276
2021-10-18,62026.078125,3748.76025390625,1.0838420391082764,157.2312774658203,35.82107925415039,2.128262996673584,3.102252960205078,41.18367004394531,0.2472810000181198,1.4791159629821777
2021-10-19,64261.9921875,3877.65087890625,1.092079997062683,156.01702880859375,37.733585357666016,2.112962007522583,3.1264140605926514,41.38401412963867,0.24578799307346344,1.471904993057251
2021-10-20,65992.8359375,4155.9921875,1.1423280239105225,175.94686889648438,42.55474090576172,2.1859500408172607,3.182569980621338,44.348655700683594,0.2540929913520813,1.5318690538406372
2021-10-21,62210.171875,4054.32275390625,1.0893150568008423,190.3184356689453,40.9063720703125,2.1365909576416016,3.2883999347686768,42.846519470214844,0.24239100515842438,1.5044549703598022
2021-10-22,60692.265625,3970.181884765625,1.0883740186691284,196.43153381347656,43.61540222167969,2.1541988849639893,3.0965170860290527,43.44936752319336,0.24422100186347961,1.514093041419983
2021-10-23,61393.6171875,4171.66357421875,1.0944969654083252,197.703857421875,43.18797302246094,2.1668150424957275,3.0807909965515137,44.04997253417969,0.2517330050468445,1.6419179439544678
2021-10-24,60930.8359375,4087.903076171875,1.0842829942703247,202.3619842529297,41.484683990478516,2.1234350204467773,2.9618120193481445,42.385658264160156,0.2770479917526245,1.5737379789352417
2021-10-25,63039.82421875,4217.876953125,1.0951579809188843,210.1042938232422,42.79079818725586,2.144066095352173,2.9694769382476807,44.5266227722168,0.2647069990634918,1.6744489669799805
2021-10-26,60363.79296875,4131.10205078125,1.108093023300171,199.8072509765625,43.8663444519043,2.138777017593384,2.929661989212036,44.883872985839844,0.255731999874115,1.7360249757766724
2021-10-27,58482.38671875,3930.25732421875,0.9954519867897034,183.77459716796875,39.873443603515625,1.9132369756698608,2.650434970855713,40.41045379638672,0.2376900017261505,1.7599420547485352
2021-10-28,60622.13671875,4287.31884765625,1.0588200092315674,194.86398315429688,42.95647430419922,1.9882190227508545,2.765342950820923,41.861690521240234,0.3004469871520996,2.128509998321533
2021-10-29,62227.96484375,4414.74658203125,1.0815030336380005,200.18275451660156,45.57643127441406,2.0121870040893555,2.765122890472412,44.07362365722656,0.2878530025482178,2.0205719470977783
2021-10-30,61888.83203125,4325.650390625,1.0839489698410034,195.4160614013672,43.33821105957031,1.9574220180511475,2.8039801120758057,42.747833251953125,0.2683449983596802,1.8681089878082275
2021-10-31,61318.95703125,4288.07421875,1.113247036933899,202.4210205078125,42.889774322509766,1.9650260210037231,2.8081769943237305,42.742095947265625,0.28024399280548096,1.9350030422210693
2021-11-01,61004.40625,4324.626953125,1.0928670167922974,203.5450897216797,44.05930709838867,1.9500019550323486,2.9051361083984375,49.98225402832031,0.2717280089855194,1.9038970470428467
2021-11-02,63226.40234375,4584.798828125,1.1361960172653198,220.23959350585938,44.755489349365234,1.9713770151138306,3.0553629398345947,51.631351470947266,0.2731209993362427,1.9375050067901611
